disease_id,disease_name,gene_entrez_ids,splits
GO:0004532,exoribonuclease activity,"855331,854213,853193,854921,855788,850797,856078,851212,852786,853843,854162,854138,850748,852702",5
GO:0015932,nucleobase-containing compound transmembrane transporter activity,"851329,856712,856714,852491,851211,852238,854672,852250,854811,855078,852647,851246,856246,856121,856391,855880,856783,855641,854237",5
GO:0008170,N-methyltransferase activity,"851844,850702,852884,853271,856346,855965,853536,854696,854186,850991,854711,852538,856509,850752,851265,851779,853061,856519,852431,852561,852050,855893,853593,854746,853851,851548,852574,852318,852322,855782,854376,852076,853996,852080,851698,852472",5
GO:0004526,ribonuclease P activity,"851200,854883,852263,856459,855500,855439,852560,852465,854832,9164884,852918",5
GO:0008234,cysteine-type peptidase activity,"850562,855186,854291,856087,851618,854650,855350,850554,851641,855482,853562,856895,850500,855498,853973,855263,854372,851435,855535,852212,853242,854780,852349,852990",5
GO:0005355,glucose transmembrane transporter activity,"853216,855809,856640,851943,850536,851944,851946,856492,855023,856496,850770,853236,853623,851352,854009",5
GO:0016763,"transferase activity, transferring pentosyl groups","852550,852008,854986,856782,850608,854865,855313,855346,856529,850704,851956,850906,853597,855326",5
GO:0000993,RNA polymerase II complex binding,"854020,856201,854290,852888,856743,851884,853936,856251,851136,853697,852042,853840,854999,852955,853475,852582,852839,851814,852457,852607",5
GO:0008374,O-acyltransferase activity,"853088,852796,856262,850663,855753,853354,854346,856010,856745,852271,850415,854419,855444,853941,854965,851508,852476,854559",5
GO:0008237,metallopeptidase activity,"850945,855317,856737,851105,850860,850605,856240,853699,852041,853962,855114,853581,856536,852187,853724,856419,851310,850301,853758",5
GO:0008094,DNA-dependent ATPase activity,"853512,855049,852501,853531,856091,856099,850980,850982,854058,854059,850495,856130,855116,856146,855636,851032,856680,852592,855665,851071,854663,854680,852641,850598,855228,851645,852158,852673,853192,855757,851150,853213,852713,851187,852728,856831,856334,851214,853264,850719,850720,855841,852258,854818,854309,856360,852277,851771,856911,852822,856918,856920,856923,853852,853353,856426,856940,853364,853877,854392,854912,855426,856453,852365,854941,852383,855974,851885,851897,852411,854465,856520,855503,854480,850384,852947,851932,850419,853492,856569,850430",5
GO:0016409,palmitoyltransferase activity,"850947,853638,852070,855342,854159,851857,851634,853653,854039,851704,855390",5
GO:0031491,nucleosome binding,"850567,853011,854933,852516,852275,854966,852665,854203,851520,854465,852547,855505,852050,850774,851416,851163,850784,853605,856165,851813,851699,853364",5
GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific","855554,852614,852871,854280,856329,856845,850958,856847,854545,853523,854675,855060,855828,855704,852377,854042,855323,852638,855970,851747,852260,851247,851503,852278,851384,850492,852033,856769,853828,856397,851542,851799,850523,853854,856030,851172,852074,853356,850928,853748,851701,854775,855035,851452",5
GO:0016877,"ligase activity, forming carbon-sulfur bonds","855288,856576,853670,853159,854310,852329,856104,852523,856511,856734,851245,856179,850846,856310,854808,851998,854495",5
GO:0015144,carbohydrate transmembrane transporter activity,"855809,851350,851352,856492,856494,856496,2827704,850490,856640,850770,853207,853216,855398,851943,850536,851944,851946,854636,855023,853236,853623,854009,850683",5
GO:0016836,hydro-lyase activity,"856579,852875,855692,856464,853653,855848,853169,852146,850483,854452,855866,853059,851013,856392,853706,855373,853841,855381,853473,853348,855400,853481,852842,854377,853878,851705,852858",5
GO:0004620,phospholipase activity,"850432,856739,854151,855018,854187,853964,855020,853902,853007,854225,855860,855895,854943",5
GO:0070628,proteasome binding,"856449,856674,850439,850541,851757,855567,851631,852822,852598,852376,855229",5
GO:0015291,secondary active transmembrane transporter activity,"854916,854027,856331,850829,852250,854811,853663,853540,855078,852149,853558,852537,854846,855747,856132,856779,852946,852309,853207,855641,852066,853218,855395,850403,851429,853351,850289,852594,855282,851317,852599,853241,854267",5
GO:0015203,polyamine transmembrane transporter activity,"850631,852331,855854,854447,853680,853039,856370,851317,856279,853912",5
GO:0070273,phosphatidylinositol-4-phosphate binding,"853539,856004,851978,851789,853872,850577,853138,852563,851024,855958,850358,856600,855449,856507,856508",5
GO:0004175,endopeptidase activity,"852993,853761,851722,855051,854797,855182,855186,855317,856218,851105,853285,850860,855600,856240,854328,855483,852041,853962,856649,853581,854735,853456,856536,853724,856419,854372,851310,850811,850812,850301,852990",5
GO:0015399,primary active transmembrane transporter activity,"851713,856071,852876,851981,852878,851983,853647,2732686,851342,855956,851862,851095,851609,851610,854175,855076,853671,854444,855857,855347,854324,851892,854584,851002,856131,850885,852424,854600,854601,851659,853198,852177,853585,856659,856913,851922,856027,853853,851168,852709,852327,851560,856681,854893,856821,852598,850678",5
GO:0019207,kinase regulator activity,"852865,850306,855427,850692,852743,853002,853003,855819,854161,856468,850325,851990,851478,854553,855706,852763,853148,856093,853283,850423,851623,854954,851243,854700,856236,855726,856237,851375,852657,851191,854204,854212,854980,851142,855239,852680,856136,851400,850508,852432,850768,850515,850907,852453,851430,854761,853355,850923,856695,854778,856315",5
GO:0016676,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor","856448,855298,854627,851492,854598,854695,850727,851111,852684,852688,855675,854622",6
GO:0016209,antioxidant activity,"856450,851843,856452,851079,853776,850322,854805,852124,853940,856506,853568,852546,854980,855492,854855,854856,852302,856014,856399,853842,851551,852064,850799,852979,851955,852215",6
GO:0004527,exonuclease activity,"855168,852225,851456,851976,854921,851212,856078,851856,854162,854432,855331,855459,852262,853930,852786,854198,850748,854213,853193,853843,852702,855264,852580,853222,854508,852461,855788,850797,853746,853747,851699,854138",6
GO:0019829,ATPase-coupled cation transmembrane transporter activity,"856071,852876,852878,851983,851342,851862,851609,851610,855076,854444,855857,851892,854584,851002,856131,852424,854600,854601,852177,853585,856659,851922,856027,853853,851168,852709,852327,851560,854893,852598",6
GO:0004721,phosphoprotein phosphatase activity,"852224,851075,850441,851339,853644,851217,855320,850585,851224,856475,853023,854946,851362,854693,856870,851368,856873,856882,851513,854844,851647,852422,856393,855499,854992,851153,850650,851421,852579,851558,856807,854383,854257,855923,856823,855674,856187",6
GO:0046915,transition metal ion transmembrane transporter activity,"854916,852485,854789,856580,850821,852637,853926,855080,853679,856241,856888,851129,853308,855369,851786,856779,850645,854494,855775,852709,854246,850917,855284,852598",6
GO:0015175,neutral amino acid transmembrane transporter activity,"854530,855622,856171,853710,850671,851439,853457,852946,853912,852121,850333",6
GO:0001671,ATPase activator activity,"852866,852230,850694,850695,855440,850455,855196,855968,856865,854319,850878,855495,851800,850779,855388,855647,850530,855661,855790",6
GO:1901981,phosphatidylinositol phosphate binding,"851978,854026,854539,853261,853902,850445,850574,852753,853138,852499,854289,850577,855958,856726,856600,855449,851731,854300,851869,853539,855844,852773,853416,851086,854701,852660,855988,850358,855479,856505,855739,854076,856507,856508,851904,853953,851906,852035,856004,851908,852426,852428,851789,851024,852563,854867,853589,851923,854235,851680,855016,853359,853872,851445,855031",6
GO:0070566,adenylyltransferase activity,"850307,850310,854731,853871,854034,856915,851379,855417,853466,851516,852893,851039,856511",6
GO:0060589,nucleoside-triphosphatase regulator activity,"852992,853513,851985,851988,854037,850455,851997,855077,854073,850497,852563,850517,856154,855647,850530,853603,855143,855661,854126,855196,854687,854691,852136,853678,854192,855760,852694,854236,851173,852712,855275,855790,854767,856311,854274,855300,852230,850694,850695,853770,855827,854294,855835,856859,853789,854302,856865,856876,854319,856899,851800,850779,855388,856926,856430,855423,852866,854407,856458,855440,851347,853406,851358,855968,851364,851372,852397,855988,855998,850878,851904,855495,856008,853965,852948,852437,851420,852467,850431",6
GO:0080025,"phosphatidylinositol-3,5-bisphosphate binding","855844,852773,856004,850445,853872,850577,853138,852563,851731,853589,856600,851869",6
GO:0022803,passive transmembrane transporter activity,"855425,856322,853352,853131,854255,850674,855669,853497,850490,850683",6
GO:0042887,amide transmembrane transporter activity,"856324,851981,853392,851095,855705,854428,852388,856357,853671,855592,853298,855602,856370,850999,856252,854846,854210,850885,855751,854472,855243,856011,851659,853968,850394,854364,852956,854237,853218,855654,856042,852973,851309,853617,852469,856821,850938",6
GO:0008017,microtubule binding,"854662,850956,855822,853010,853909,852246,855574,850328,852249,856090,856736,854443,850734,852787,853814,852535,854085,853958,856263,851782,851148,854223,851919,852819,853719,853114,851579,851708",6
GO:0015103,inorganic anion transmembrane transporter activity,"855850,853739,854924,854572,853497,856013,856331,855669,855446,852537,850781",6
GO:0052689,carboxylic ester hydrolase activity,"854151,853768,853007,850707,856596,852503,854682,856474,854943,851618,853163,851628,855361,852548,856010,853964,856270,854225,855250,853717,850519,850648,850522,854248,855018,854251,855020,851307,856568,852476,852733,852223",6
GO:0003779,actin binding,"856195,851204,854414,854289,850450,854549,855834,855584,854819,851372,851376,854456,852415,851148,854353,855765,851029,856409,856802,853862,854504,852971,851051,850676,850423,854777,851707",6
GO:0008134,transcription factor binding,"855554,852996,854020,852492,853523,855060,853526,851479,856091,851488,856100,852006,853556,855092,852053,854106,855139,851559,855656,852592,856178,852091,856709,855689,856201,856219,851613,856743,853161,851115,854193,856251,855743,853191,852171,852694,852184,851672,853734,854249,852714,853751,856316,854277,850698,851723,855312,854290,855828,852766,854307,852269,853807,854834,850744,854841,856891,851262,856904,850760,851788,853840,856921,851802,856924,854369,855407,855920,856437,855926,852860,851840,851846,852377,854954,850347,853936,853428,854964,851384,855485,851903,854465,852931,852421,852938,855505,853974,854999,856023,855522,855017,856058,851964",6
GO:0019900,kinase binding,"851680,853313,855554,851363,850692,851561,850639,856912,854387,852406,855543,856854,853371,856861,851486",6
GO:0140034,methylation-dependent protein binding,"853865,855626,856490,853900,856777,850347,856143,855920,856911,854230,855965",6
GO:0008238,exopeptidase activity,"856513,855682,853699,850945,856423,852584,855530,856811,852589,853758,855343,850605,854097,853267,851006,854394,852187,852670",6
GO:0016780,"phosphotransferase activity, for other substituted phosphate groups","852545,850628,855845,856229,853384,855593,856523,856748,850352,852723,855955,851413,851896,853690",6
GO:0043495,protein membrane anchor,"852864,854113,852362,856702,856817,856020,855159,850296,851261,855198",6
GO:0016829,lyase activity,"855552,856579,854034,851987,851479,852514,854568,856114,850483,850485,853059,851013,855121,853080,854105,856665,856692,851073,852098,855692,853651,853653,856728,853662,851617,853669,853169,852146,852150,852152,850616,852679,853706,854220,852691,856794,855779,856819,851192,856824,852729,855291,851705,853774,853775,851221,854295,855333,855848,853805,850733,855866,854850,856392,854347,855373,856910,853841,855381,856411,853348,855400,854377,852842,853878,850295,852858,850825,852875,856464,855465,851888,854452,853946,853452,853972,853473,855009,853481,852978,850420",6
GO:0016884,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor","853025,852994,853573,852198,855338,856473,856268,854479,852952,855257,853311",7
GO:0015174,basic amino acid transmembrane transporter activity,"856646,855113,854061,853104,850290,851954,852596,855451,852444,855453",7
GO:0003712,transcription coregulator activity,"854017,855554,854020,854404,854405,856455,850442,852492,855821,854158,850445,854290,854554,850459,855964,852001,852006,855464,856366,852275,850744,854841,852410,854203,850879,855744,851903,855620,856904,854474,852053,854106,852059,854874,855386,851802,854369,855522,851809,853605,850407,855656,854249,850920,856437,853751,854652",7
GO:0016840,carbon-nitrogen lyase activity,"851073,854850,852679,856910,855121,856819,850485,850295,856411,853662",7
GO:0019237,centromeric DNA binding,"3799971,855204,855013,853773,850607,854480,853041,853523,854675,853817",7
GO:0017171,serine hydrolase activity,"852993,853285,853768,856649,855343,855600,852503,855483,852476,852670",7
GO:0009055,electron transfer activity,"856448,856321,855298,853507,852235,853273,850593,851492,854695,850727,851111,852142,854583,853945,855612,854598,856390,852684,852688,854231,852825,854622,856672,854627,853095,852207,856689,856438,855675",7
GO:0046873,metal ion transmembrane transporter activity,"855425,854916,852485,854789,856580,850821,853514,853131,850829,852878,851609,851610,852637,855202,853924,853926,855080,853679,856241,856888,852537,851129,853308,853312,855369,851786,856779,850645,854494,855775,852066,855395,852709,854246,853351,853352,850917,851429,856045,854255,854511,855284,852598,852599",7
GO:0004386,helicase activity,"854663,856078,856334,856462,854034,851475,852501,852757,853397,853784,854806,856732,854941,850719,852641,852258,854818,855841,854309,856099,855335,850980,850982,854058,853419,853933,851885,851379,853303,855611,855228,851771,852158,851775,855104,852673,852802,854211,856130,850430,851143,851150,855503,852816,852822,856918,856919,856923,853852,853213,851932,852704,856680,853353,856426,854379,856940,855665,851187,853364,855158,852728,856569,856574",7
GO:0016722,"oxidoreductase activity, oxidizing metal ions","854563,850502,855080,851437,850736,850675,855797,853660,854013,850911",7
GO:0090599,alpha-glucosidase activity,"856314,854635,852530,853235,853204,854008,853209,852602,853214,851807",7
GO:0005088,Ras guanyl-nucleotide exchange factor activity,"851086,852753,851482,850345,852782,852016,853942,2827706,851145,851019,852428,853076,850644,855258,852961,850405,854898,852083,851061,851190,851833",7
GO:0003743,translation initiation factor activity,"855302,853896,855177,854543,852371,855838,854434,856746,853933,855477,850998,853303,855357,856897,852039,850889,852945,851797,856154,852833,856677,852974,854135,851196",7
GO:0001056,RNA polymerase III activity,"856320,853442,852451,856226,856547,853895,854283,851404,854382,851615,853713,854385,855571,855737,855609,856317,854399",7
GO:0017069,snRNA binding,"852416,855430,854826,856170,854956,855310,856687,856848,853681,851318,856570,854749",7
GO:0000149,SNARE binding,"855937,856162,851142,850505,853226,856144,852785,853043,852372,854742,856886,851770,851742",7
GO:0016814,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines","852608,850327,855581,850946,856548,851360,854088,853417,855149,856175,851027,852247,852378,850715,854973,853118,853183",7
GO:0030295,protein kinase activator activity,"854212,852453,850692,851142,851623,853355,850508,855726,852432,850515,851990,851478,852763",7
GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","856581,853534,856777,850669,856398,853583,853170,852179,856916,855029,850745,852951,850902,852825,851670,853086",7
GO:0003724,RNA helicase activity,"856078,856462,854034,851475,852757,853397,853784,856732,850982,855335,853419,853933,851379,853303,855611,851775,855104,852802,854211,851143,852816,856919,852704,854379,855158,856574",7
GO:0097367,carbohydrate derivative binding,"856195,852501,853528,854937,853789,850589,854688,853539,855203,855460,853928,851112,856746,851373,854063,852528,853554,856507,852925,855998,852415,850496,855625,855114,850633,855884,850636,851532,853072,851024,851196,851671,855642,852323,854243,856303,850543,851195,853244,853119",7
GO:0016859,cis-trans isomerase activity,"850914,852131,853475,855587,856454,851170,855951,854897,853489,854901,851733,854653",7
GO:0004520,endodeoxyribonuclease activity,"855264,853858,856764,853222,853930,852395,856364,850826,852529,853747,856085,853174,854198,856569,851994,852700,854878",7
GO:0000977,RNA polymerase II regulatory region sequence-specific DNA binding,"855554,852996,852614,854280,856329,852492,854540,853390,856845,850958,854545,851598,853523,854675,855060,855828,852377,854042,855323,854684,855706,852638,856219,850971,851613,855970,854307,852260,855975,856743,856750,851247,855092,852278,852663,851384,850873,855482,856763,856891,854333,852542,851905,853828,854981,851654,852935,854345,851788,856397,853966,853974,851542,851670,851799,851802,855899,851452,852062,853854,856030,854755,852710,852074,853356,852848,850928,853748,851701,855926,852860",7
GO:0005085,guanyl-nucleotide exchange factor activity,"851458,851714,853896,851086,852753,856210,853781,850709,855449,851482,854434,856740,851748,850728,850345,852782,852016,853942,850998,2827706,851260,856128,851145,851019,852428,855760,853076,850644,851797,855258,854876,852961,856035,850405,856059,852974,853488,854898,852083,856691,856821,851061,851190,852088,851833,852219,855420",7
GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","853395,851736,854556,855588,855205,855206,854570,2827705,852154,852412,852291,853465,856800,855137,856804,854501,852844,856044,853106",8
GO:0004518,nuclease activity,"851456,851976,856078,856085,851994,850983,855081,852529,854590,854595,854596,854597,854604,852560,9164884,852580,855652,854138,855168,854152,854162,852646,9164967,855731,853174,854198,856764,854213,853193,853708,854221,852700,852702,855264,853222,855274,855788,855280,853746,853747,851699,851200,852225,851212,855329,855331,852262,852263,856364,854832,852786,850748,854334,854337,851267,853843,854878,853858,854883,850795,850797,854921,850826,856459,855439,851856,856478,850847,854432,851873,855459,853930,852395,855980,851371,853937,852918,853954,855500,856022,851939,854508,852461,852465,856569",8
GO:0016875,"ligase activity, forming carbon-oxygen bonds","851587,856196,855943,853640,851861,851607,851098,854056,855474,853181,850749,856000,852418,854339,856007,854732,856145,856402,850643,850388,853081,850522,856412,856413,856160,855651,851942,853097,852202,854513,852986,852606",8
GO:0038023,signaling receptor activity,"852897,851042,854659,851527,853677,855438,856854,854046,850518,854170,852030",8
GO:0016413,O-acetyltransferase activity,"853088,850663,856745,856010,852271,855444,853941,854965,852476,854559",8
GO:0017048,Rho GTPase binding,"851904,852961,856195,850345,856458,851145,851086,853359,854387,856726,851190,852415",8
GO:0003774,motor activity,"855136,852034,852099,851204,855238,856263,853928,854504,856648,855948,852655,855345,852216",8
GO:0016874,ligase activity,"856576,852994,852507,851998,853025,852519,854056,856104,852523,853567,853573,854096,856145,856147,853081,850522,854108,856160,855651,855140,853097,856179,852606,853118,851587,856196,854661,853640,854166,851607,851098,856734,853670,853159,853181,854726,855750,854732,856268,855247,850643,855257,852198,852202,855794,856310,855288,852241,854808,854310,855338,851245,850749,853311,854339,851272,852818,856402,856412,856413,853344,856932,852329,853358,854384,855943,854415,850835,851861,856473,852378,850846,855474,856511,856000,851391,852418,856007,855501,854479,850388,851414,852952,854495,851942,854513,852986,850940",8
GO:0042162,telomeric DNA binding,"851975,850696,854806,850843,855975,850346,855471,851655,853064,855505,851028,855132,852190,855264,855649,852578,852707,851174,851306,850934,852991",8
GO:0003684,damaged DNA binding,"855168,856674,853512,855241,854123,853836,856909,852110,851099,856885,856918,852411",8
GO:0051087,chaperone binding,"852866,854790,854185,850633,854222,853743,855406,855440,853043,850963,851800,855254,850424,856281",8
GO:0120013,lipid transfer activity,"856480,855457,855490,856389,851543,854153,850761,850890,854412,853296,853872,855958,851286,856472,851926,851096,850654,855103",8
GO:0090079,"translation regulator activity, nucleic acid binding","856195,855302,850951,853896,855177,852107,854543,852371,855838,854434,855718,851752,856746,853933,851887,855477,850998,853303,855357,852415,856897,852039,850889,852945,854740,851797,854359,852440,856154,852833,856677,852974,854135,851196,852734",8
GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,"855427,852743,853002,853003,855819,854161,856468,855706,853148,856093,853283,856236,856237,851375,852657,855239,856136,851400,850768,850907,851430,854761,850923,851191",8
GO:0022890,inorganic cation transmembrane transporter activity,"856580,852485,856071,853514,854027,851983,855076,851492,855080,854584,852537,851002,850494,856131,854598,854600,854601,853585,856659,854622,852066,854627,851560,852598,852599,855675,853131,851609,851610,852637,853663,855202,854695,851111,853679,856241,852149,851129,856779,852684,852688,852177,850645,853207,855775,851168,852709,854246,854255,855792,855284,855298,854789,850727,855857,856888,853308,854846,853312,855369,851786,852309,853853,855395,852327,853351,853352,854893,850289,851317,856447,856448,855425,854916,850821,852876,850829,852878,851342,851862,853924,853926,854444,851892,852424,851922,856027,854494,850917,853990,851429,856045,854511",8
GO:1902936,phosphatidylinositol bisphosphate binding,"850445,851086,854289,853138,850577,851731,855958,856726,856600,851869,855844,852773,854701,854076,851904,856004,852426,852563,853589,851680,853359,853872,855031",8
GO:0001134,transcription regulator recruiting activity,"852996,854277,856709,852377,856100,850347,854841,856891,851262,852421,852938,852053,853974,852184,854106,855139,851559,854249,851964,856178,856437,852860",8
GO:0042277,peptide binding,"856194,851720,856846,852240,851733,851095,851494,852264,854697,855978,855602,856376,854331,855356,855998,855751,853064,852305,852586,854634,856042,852973,851309,853233,851831",8
GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,"851840,855554,851846,851723,853523,855060,853526,851479,856091,851613,852766,854307,854954,854834,855092,851384,856891,855485,851903,854465,850760,851672,856921,854106,851802,856924,855522,851559,855017,852714,852592,856316,855926,853751,852860",8
GO:0005506,iron ion binding,"855968,856775,850632,851437,852207,851665,851955,856180,852789,853047,853560,851551",8
GO:0001217,DNA-binding transcription repressor activity,"851905,855554,851172,856358,850406,851613,851788,856750,852848,853650,853523,854675,855060,856178,852663,856916,851670,852541",8
GO:0016798,"hydrolase activity, acting on glycosyl bonds","852481,851848,851218,850836,854942,856611,854824,852009,850992,852530,854708,853045,856885,852286,856137,854987,853199,856018,853204,852310,853209,854362,853595,850906,853214,856287,851807,854114,856314,854635,852721,853618,853235,854644,854008,852857,852602,855804",8
GO:0051082,unfolded protein binding,"851458,856070,854664,856457,856840,850314,852364,853260,855566,856461,851084,853009,850963,853527,856600,854812,853789,855836,855837,856478,852130,851746,851109,854185,853418,851241,851369,854317,854702,854829,854957,852785,851497,855224,851768,851259,853438,851651,854980,853447,855240,850633,856395,850636,853325,851412,853333,851798,856535,855512,855647,856545,850530,850914,855401,851817,852203,855661,853489,851314,856693,855161,851839",8
GO:0004722,protein serine/threonine phosphatase activity,"852224,850441,851339,853644,851217,855320,856475,853023,854946,856870,856882,851513,851647,852422,855499,854992,851153,851421,851558,854257,856823",8
GO:0036002,pre-mRNA binding,"9164871,851098,853806,854960,853137,852853,850807,856570,853788,851005",8
GO:0061733,peptide-lysine-N-acetyltransferase activity,"852228,854418,856106,856490,854188,851756,853167,851762,855091,856499,853191,850504,852814,856654,856019,854230,850520,852059,850658,853364,854388,855157",9
GO:0016830,carbon-carbon lyase activity,"855552,852098,850825,853774,851987,853651,854295,856728,851479,851617,853669,855333,854568,855465,853805,850733,851888,856114,852150,852152,853946,854220,853972,853080,854105,856665,856794,855779,852978,856692,856824,855291",9
GO:0003714,transcription corepressor activity,"855554,854404,854405,852492,850445,854158,850459,855964,852006,856366,852275,852410,854203,851903,856904,855386,851809,853605,854249",9
GO:0101005,ubiquitinyl hydrolase activity,"850562,851618,850500,855910,851435,855535,854291,852212,853973,853562,854650,855350,856895,853242,850554,851641,852349,855263",9
GO:0022884,macromolecule transmembrane transporter activity,"851981,853392,851095,855705,854428,852388,856357,855592,853298,855602,850999,856252,854210,855751,854472,855243,856011,851659,855654,856042,852973,851309,852469,856821",9
GO:0016769,"transferase activity, transferring nitrogenous groups","852672,856896,854690,852902,856615,854025,853386,851690,853613,850778,850514,855795,854356,851158,855768,850714,856539,853757",9
GO:0004674,protein serine/threonine kinase activity,"856065,851457,854533,850950,855561,856076,855568,853529,856612,854053,852032,851533,850511,851545,854111,852577,856167,852088,853632,854144,855170,851076,852101,850568,855711,856227,856749,852664,853688,853178,854713,852169,850641,854227,855765,853718,852695,852696,855256,852190,856290,853733,855783,851700,854776,853760,851216,853275,852763,856866,855336,852265,853300,853818,856382,851274,855897,855898,852316,850785,853350,856425,855409,850803,851834,855418,852351,854408,856478,851877,852394,852931,856537,853992,852457,855538,852984,851450",9
GO:0043138,3'-5' DNA helicase activity,"852673,854818,855841,856130,854309,853353,854058,851885,855665,853364,852501,852728,851771",9
GO:0016757,"transferase activity, transferring glycosyl groups","851462,855564,852498,850962,852504,853538,852008,852550,852047,853597,856671,856675,853608,853102,851055,852094,855679,856705,850569,855690,855180,856716,856718,854163,853142,852635,850608,856782,855764,854233,856289,852196,854252,856313,856314,854266,852735,853253,855303,853256,851210,850704,854801,855313,855326,854320,855346,853302,853304,852289,855874,852303,852815,854865,852311,854872,852835,852326,853866,852845,855928,851832,850305,852362,854925,853932,853935,852407,852920,850886,852423,854986,855502,853455,856529,850906,853470,854498,855529,852458,854514,856050,851956,856057",9
GO:0004857,enzyme inhibitor activity,"852865,850306,855300,853641,850572,855565,851347,851988,855316,854553,851994,853148,854941,856093,854944,854945,853283,850423,855717,854954,851243,855212,854192,850553,855861,855993,853946,854843,854204,850875,856008,850762,854220,853197,856912,850768,856540,850396,856926,856695,4036073,851306,855409,856055,853369,854778",9
GO:0048037,cofactor binding,"852323,853639,856638,855487,854154,853709,855933,851551,856048,851376,852244,853173,852789,855669,853945,852925,854814,855135",9
GO:0034511,U3 snoRNA binding,"850820,854245,853029,855269,850919,855977,853419,855884,855118,856687,851407,853335,856603,852060,854717",9
GO:0008509,anion transmembrane transporter activity,"854530,850438,850462,855078,854572,854061,853558,852537,856121,850489,856132,855622,856646,855113,855641,852066,856171,855660,853104,853617,852594,852596,855669,851063,854139,856714,854672,852121,853663,851616,853158,853175,855747,853710,850645,853739,850671,855282,850678,851713,856331,856855,854297,852250,854811,856349,855850,851246,855863,852800,856391,855880,850781,855395,853351,850290,851317,854397,854916,852360,852361,854924,855446,853912,855451,855453,850333,855969,850368,856013,853457,852946,854483,850394,852956,852444,851429,851439,851954,856567,853497,852988",9
GO:0005310,dicarboxylic acid transmembrane transporter activity,"855969,851713,856132,853739,856855,851063,850645,853558,855863,854397",9
GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","852481,855305,853386,853525,856473,852507,855324,856092,855710,850852,852392,850857,854190,851889,855987,851772,851520,854725,852038,852550,854086,852681,856009,851016,851017,855120,855121,856018,851920,855386,856674,851432,852846,856309",9
GO:0008081,phosphoric diester hydrolase activity,"856739,852644,852262,853162,852525,853358,853902,854542,853746,855860,855895,855994",9
GO:0015926,glucosidase activity,"851848,850836,854824,852530,854708,853045,853199,853204,853209,854362,853214,851807,856287,854635,853235,852602,854008,852857,856314,855804",9
GO:0008408,3'-5' exonuclease activity,"851456,852225,854921,851212,856078,854162,855331,855459,852262,852786,850748,853193,853843,855264,852580,854508,855788,850797,853746,851699,854138",9
GO:0016831,carboxy-lyase activity,"855552,850825,853774,851987,853651,854295,856728,851479,851617,853669,850733,852150,852152,853946,854220,853972,853080,854105,855779,852978,856692,855291",9
GO:0015078,proton transmembrane transporter activity,"856448,855298,854916,856071,854027,852876,850829,851342,851983,853663,855076,851492,854695,850727,851111,854444,855857,851892,852149,854584,851002,854846,856131,854598,852424,854600,854601,852684,852688,852177,853585,856659,851922,853207,856027,853853,854622,851168,852066,854627,855395,851429,852327,853351,851560,854893,850289,851317,855675",9
GO:0015079,potassium ion transmembrane transporter activity,"853312,852066,855395,853924,851429,853351,853352,853514,854255,851609,852537,851610",9
GO:0030515,snoRNA binding,"850820,856603,853029,855591,855977,856489,853419,854717,856255,852549,855884,855118,851407,853335,852060,855649,854245,855269,850919,856553,856687,851313",9
GO:0004177,aminopeptidase activity,"856513,855682,853699,850945,856423,856811,852589,854097,854394,852187,853758",9
GO:0005319,lipid transporter activity,"851207,854153,854412,855958,850456,856472,851096,855197,854175,856480,855457,853296,855103,855490,856389,850761,850890,856913,851667,851286,851543,851926,850654,855393,852329,853872",9
GO:0017056,structural constituent of nuclear pore,"856842,851470,855184,853016,855066,853409,853410,854691,853796,853808,852788,851774,851263,854977,853957,854868,852703,852199,851048,851441,855159,850552,854265,853499",9
GO:0008301,"DNA binding, bending","852480,854277,855060,852386,855204,856100,851754,853041,855094,856891,851262,852421,852938,855119,856016,855505,856165,850406,850407,856178,853748",9
GO:0072509,divalent inorganic cation transmembrane transporter activity,"855395,854789,850821,850917,851429,851786,853679,855284,852598,852637,854494,855775",9
GO:0008173,RNA methyltransferase activity,"850304,852353,852741,854024,855946,856077,854414,856467,855709,851743,852257,853930,854060,854711,852538,850752,850883,853317,851656,852683,854994,852438,851548,852832,855782,854376,853995,853996,850414,855663,855664,851698,851446,851326",9
GO:0005525,GTP binding,"854688,853539,854243,856195,855625,856746,855884,851373,850543,853072,851024,853554,851195,851196,856507,853244,852415",9
GO:0016860,intramolecular oxidoreductase activity,"852130,851620,853639,854792,855242,856234,850314,850990,852495,854352,854065,855986,856720,851570,854262,854812,854909,854462",9
